Date,Country,City,Specie,count,min,max,median,variance
2024-09-11,RO,Baia Mare,o3,23,14.5,39.7,20.9,664.92
2024-09-20,RO,Baia Mare,o3,23,0.4,21.4,9.1,189.76
2024-10-14,RO,Baia Mare,o3,11,14.7,29.6,23.0,299.73
2024-10-16,RO,Baia Mare,o3,23,4.6,29.1,14.4,467.75
2024-11-06,RO,Baia Mare,o3,23,4.3,33.2,15.9,783.49
2024-11-08,RO,Baia Mare,o3,23,3.2,24.1,14.0,524.5
2024-11-13,RO,Baia Mare,o3,20,0.8,67.5,1.9,2137.94
2024-11-18,RO,Baia Mare,o3,22,1.1,31.0,2.4,439.53
2024-11-26,RO,Baia Mare,o3,23,1.3,16.3,2.7,304.77
2024-11-29,RO,Baia Mare,o3,23,1.4,2.4,1.8,1.08
2024-09-24,RO,Baia Mare,o3,18,2.2,40.1,5.7,1687.58
2024-09-28,RO,Baia Mare,o3,23,1.0,12.4,6.8,50.38
2024-10-20,RO,Baia Mare,o3,23,7.6,34.1,22.0,599.99
2024-08-24,RO,Baia Mare,o3,23,34.2,75.0,41.4,2253.77
2024-09-09,RO,Baia Mare,o3,22,1.4,58.2,3.3,5552.33
2024-09-12,RO,Baia Mare,o3,23,4.5,19.2,7.9,113.6
2024-10-26,RO,Baia Mare,o3,24,7.1,33.2,17.9,668.33
2024-11-02,RO,Baia Mare,o3,23,5.2,28.1,11.2,407.96
2024-11-10,RO,Baia Mare,o3,23,2.9,32.3,17.5,677.34
2024-11-24,RO,Baia Mare,o3,23,1.4,2.4,1.8,0.66
2024-11-12,RO,Baia Mare,o3,23,1.7,8.9,4.2,29.39
2024-08-26,RO,Baia Mare,o3,23,15.9,64.6,38.7,1363.51
2024-09-01,RO,Baia Mare,o3,23,4.5,10.4,7.9,24.35
2024-09-03,RO,Baia Mare,o3,23,0.5,17.4,7.1,154.66
2024-09-14,RO,Baia Mare,o3,23,2.1,3.6,2.4,1.72
2024-09-26,RO,Baia Mare,o3,23,8.0,38.0,23.3,854.36
2024-10-24,RO,Baia Mare,o3,23,2.4,36.3,14.0,1287.95
2024-10-30,RO,Baia Mare,o3,23,0.6,20.1,5.3,328.97
2024-11-17,RO,Baia Mare,o3,23,0.6,20.6,1.9,216.49
2024-11-30,RO,Baia Mare,o3,23,0.2,2.2,1.7,2.39
2024-09-18,RO,Baia Mare,o3,23,2.8,41.1,7.2,2019.89
2024-09-19,RO,Baia Mare,o3,23,3.1,21.6,12.5,212.89
2024-10-29,RO,Baia Mare,o3,23,2.3,17.5,7.1,200.94
2024-11-04,RO,Baia Mare,o3,22,3.1,23.2,10.9,425.16
2024-09-02,RO,Baia Mare,o3,21,0.5,13.5,4.6,140.96
2024-10-28,RO,Baia Mare,o3,23,2.8,33.8,11.8,1226.33
2024-10-31,RO,Baia Mare,o3,21,1.5,19.4,4.7,364.67
2024-11-15,RO,Baia Mare,o3,23,0.8,2.3,1.7,1.51
2024-12-03,RO,Baia Mare,o3,23,0.7,1.9,1.5,1.3
2024-09-17,RO,Baia Mare,o3,23,3.1,15.0,7.4,130.27
2024-09-25,RO,Baia Mare,o3,23,5.9,43.7,32.3,956.24
2024-09-29,RO,Baia Mare,o3,19,1.6,7.2,3.7,29.0
2024-10-25,RO,Baia Mare,o3,23,2.6,29.4,15.5,665.82
2024-11-16,RO,Baia Mare,o3,23,0.5,2.6,1.2,2.81
2024-11-25,RO,Baia Mare,o3,23,1.1,8.7,2.1,34.45
2024-10-06,RO,Baia Mare,o3,19,0.7,9.0,3.2,62.18
2024-11-03,RO,Baia Mare,o3,23,6.3,30.2,17.9,473.67
2024-11-27,RO,Baia Mare,o3,21,1.3,5.6,2.4,13.67
2024-12-06,RO,Baia Mare,o3,16,0.6,3.0,1.5,4.29
2024-10-04,RO,Baia Mare,o3,22,4.2,18.9,8.9,207.18
2024-10-27,RO,Baia Mare,o3,23,4.7,40.4,22.2,1189.32
2024-11-14,RO,Baia Mare,o3,21,1.4,2.8,1.9,1.1
2024-11-19,RO,Baia Mare,o3,22,0.1,6.5,2.6,23.3
2024-11-23,RO,Baia Mare,o3,23,0.9,2.2,1.7,1.51
2024-12-04,RO,Baia Mare,o3,23,0.3,2.9,1.6,5.06
2024-09-05,RO,Baia Mare,o3,22,0.6,23.5,1.8,217.97
2024-09-06,RO,Baia Mare,o3,23,0.2,3.2,1.7,4.78
2024-10-17,RO,Baia Mare,o3,23,9.9,33.3,19.3,482.81
2024-10-19,RO,Baia Mare,o3,23,14.8,36.7,22.8,413.74
2024-11-11,RO,Baia Mare,o3,23,2.2,9.9,3.8,42.2
2024-11-22,RO,Baia Mare,o3,23,0.8,2.8,1.7,2.14
2024-08-31,RO,Baia Mare,o3,23,4.9,10.8,8.8,30.53
2024-09-21,RO,Baia Mare,o3,21,2.1,17.1,7.7,114.3
2024-10-02,RO,Baia Mare,o3,19,0.4,6.7,3.4,40.43
2024-10-05,RO,Baia Mare,o3,22,1.6,13.8,6.7,66.78
2024-12-05,RO,Baia Mare,o3,22,0.2,3.8,1.7,7.81
2024-08-27,RO,Baia Mare,o3,23,13.4,43.4,28.1,700.87
2024-09-08,RO,Baia Mare,o3,20,0.2,3.9,1.9,9.56
2024-10-01,RO,Baia Mare,o3,22,1.7,38.9,2.4,702.14
2024-11-05,RO,Baia Mare,o3,23,2.1,27.7,9.5,656.99
2024-11-09,RO,Baia Mare,o3,23,3.3,32.6,16.7,662.73
2024-09-24,RO,Baia Mare,dew,48,5.2,13.0,8.7,28.38
2024-12-06,RO,Baia Mare,dew,24,-1.0,2.0,1.0,9.76
2024-04-24,RO,Baia Mare,dew,48,7.8,10.7,9.0,5.3
2024-05-08,RO,Baia Mare,dew,46,12.0,14.5,13.0,6.3
2024-05-15,RO,Baia Mare,dew,48,1.8,8.3,4.3,39.86
2024-06-15,RO,Baia Mare,dew,48,9.0,13.0,11.0,13.36
2024-09-09,RO,Baia Mare,dew,48,3.0,7.2,4.0,13.47
2024-01-11,RO,Baia Mare,dew,48,-10.8,-4.9,-7.2,52.37
2024-10-23,RO,Baia Mare,dew,48,1.7,9.3,5.5,52.02
2024-11-20,RO,Baia Mare,dew,48,2.5,7.0,4.0,23.39
2024-01-14,RO,Baia Mare,dew,48,-4.8,-3.0,-3.9,1.5
2024-05-24,RO,Baia Mare,dew,48,8.0,14.0,13.0,32.83
2024-07-06,RO,Baia Mare,dew,48,11.0,17.0,13.9,28.91
2024-10-12,RO,Baia Mare,dew,48,7.9,12.0,9.2,14.44
2024-10-24,RO,Baia Mare,dew,48,5.2,9.1,7.5,10.21
2024-11-06,RO,Baia Mare,dew,48,-4.5,1.0,-0.5,33.05
2024-01-09,RO,Baia Mare,dew,46,-13.5,-2.5,-7.5,164.54
2024-01-16,RO,Baia Mare,dew,48,-5.4,-1.0,-3.3,15.62
2024-06-21,RO,Baia Mare,dew,48,10.0,18.8,14.5,71.67
2024-09-03,RO,Baia Mare,dew,48,8.8,12.4,10.8,10.61
2024-10-09,RO,Baia Mare,dew,48,8.0,13.7,9.4,36.91
2024-06-24,RO,Baia Mare,dew,48,14.9,20.0,18.5,19.28
2024-01-03,RO,Baia Mare,dew,46,1.3,6.0,4.0,22.67
2024-01-27,RO,Baia Mare,dew,44,-2.3,1.6,-0.6,9.28
2024-02-04,RO,Baia Mare,dew,48,2.1,6.0,3.4,9.09
2024-03-21,RO,Baia Mare,dew,48,-1.0,2.5,0.5,10.42
2024-04-06,RO,Baia Mare,dew,48,8.0,13.0,11.5,33.88
2024-06-08,RO,Baia Mare,dew,42,9.6,17.2,14.2,33.86
2024-09-26,RO,Baia Mare,dew,48,11.7,14.7,14.0,5.06
2024-01-02,RO,Baia Mare,dew,46,1.5,3.5,2.1,2.68
2024-02-14,RO,Baia Mare,dew,48,-2.4,1.0,-0.7,9.06
2024-03-18,RO,Baia Mare,dew,48,-4.1,3.6,-0.7,49.28
2024-04-07,RO,Baia Mare,dew,48,7.0,11.0,8.5,15.53
2024-04-22,RO,Baia Mare,dew,45,3.0,7.0,5.0,15.36
2024-01-10,RO,Baia Mare,dew,48,-11.6,-5.0,-8.9,36.04
2024-05-19,RO,Baia Mare,dew,46,8.5,13.0,10.5,13.53
2024-07-29,RO,Baia Mare,dew,46,6.5,16.9,9.4,93.27
2024-09-10,RO,Baia Mare,dew,46,7.5,17.1,11.9,125.5
2024-10-18,RO,Baia Mare,dew,48,-1.8,3.5,1.2,21.19
2024-02-26,RO,Baia Mare,dew,48,4.5,7.5,6.0,5.8
2024-03-12,RO,Baia Mare,dew,48,6.4,9.3,7.8,7.78
2024-03-16,RO,Baia Mare,dew,48,1.5,4.7,3.0,11.73
2024-03-24,RO,Baia Mare,dew,48,-1.0,7.0,2.5,61.27
2024-03-15,RO,Baia Mare,dew,48,2.9,5.7,4.4,7.04
2024-10-15,RO,Baia Mare,dew,48,4.0,9.0,8.0,35.83
2024-11-04,RO,Baia Mare,dew,48,-5.5,-0.5,-2.0,25.97
2024-12-02,RO,Baia Mare,dew,44,-2.0,3.0,0.0,22.98
2024-12-05,RO,Baia Mare,dew,44,-1.0,0.0,-0.5,1.51
2024-03-26,RO,Baia Mare,dew,48,-2.0,2.5,0.4,18.41
2024-07-11,RO,Baia Mare,dew,48,16.5,21.0,18.0,14.89
2024-08-03,RO,Baia Mare,dew,46,15.0,19.0,18.0,20.3
2024-01-28,RO,Baia Mare,dew,48,-1.7,1.0,-0.3,4.25
2024-01-29,RO,Baia Mare,dew,48,-5.0,-1.7,-3.9,7.91
2024-02-05,RO,Baia Mare,dew,48,4.4,8.0,6.0,11.3
2024-02-09,RO,Baia Mare,dew,48,5.5,8.0,6.3,3.84
2024-03-13,RO,Baia Mare,dew,40,5.7,8.5,6.7,7.0
2024-10-05,RO,Baia Mare,dew,44,11.6,16.0,13.5,12.72
2024-12-04,RO,Baia Mare,dew,48,-2.0,-0.5,-1.0,2.12
2024-01-04,RO,Baia Mare,dew,48,3.5,8.5,6.5,15.28
2024-06-05,RO,Baia Mare,dew,46,13.1,15.8,14.7,5.13
2024-06-27,RO,Baia Mare,dew,48,16.6,19.9,18.3,8.62
2024-09-25,RO,Baia Mare,dew,48,11.5,15.0,14.5,13.92
2024-10-30,RO,Baia Mare,dew,48,7.5,10.2,9.0,7.19
2024-01-24,RO,Baia Mare,dew,48,-4.1,0.0,-3.1,21.45
2024-02-22,RO,Baia Mare,dew,48,0.4,5.0,2.0,20.1
2024-05-05,RO,Baia Mare,dew,48,3.3,12.5,7.0,102.31
2024-11-08,RO,Baia Mare,dew,48,-3.1,1.0,-1.2,15.91
2024-11-15,RO,Baia Mare,dew,46,-1.2,0.4,-0.2,1.77
2024-03-10,RO,Baia Mare,dew,48,-1.1,2.3,-0.3,7.01
2024-05-03,RO,Baia Mare,dew,48,5.5,11.5,8.0,29.72
2024-05-31,RO,Baia Mare,dew,48,13.0,15.6,14.0,4.07
2024-07-15,RO,Baia Mare,dew,46,16.5,20.5,18.0,14.4
2024-08-14,RO,Baia Mare,dew,48,9.5,16.0,13.9,26.75
2024-06-17,RO,Baia Mare,dew,48,14.2,17.5,15.7,6.54
2024-09-07,RO,Baia Mare,dew,48,7.5,11.0,9.5,8.7
2024-11-16,RO,Baia Mare,dew,48,-1.5,1.0,0.0,3.38
2024-01-13,RO,Baia Mare,dew,48,-8.3,-3.0,-4.6,22.31
2024-01-20,RO,Baia Mare,dew,48,-6.0,-2.2,-4.1,11.68
2024-03-20,RO,Baia Mare,dew,42,-3.4,3.0,0.9,47.57
2024-04-17,RO,Baia Mare,dew,30,6.5,8.0,7.0,2.37
2024-04-21,RO,Baia Mare,dew,24,-1.6,4.5,1.5,35.51
2024-02-23,RO,Baia Mare,dew,48,2.9,5.4,4.5,7.49
2024-04-10,RO,Baia Mare,dew,48,7.6,14.0,9.5,34.61
2024-04-18,RO,Baia Mare,dew,31,3.7,7.0,6.0,7.94
2024-10-02,RO,Baia Mare,dew,48,2.5,7.0,5.0,18.58
2024-10-19,RO,Baia Mare,dew,48,-1.0,3.2,0.8,14.58
2024-02-13,RO,Baia Mare,dew,44,1.0,8.0,6.3,56.35
2024-11-28,RO,Baia Mare,dew,48,0.5,5.0,2.0,22.71
2024-02-12,RO,Baia Mare,dew,48,4.2,9.0,6.8,17.88
2024-04-11,RO,Baia Mare,dew,48,9.5,14.0,11.9,18.9
2024-06-13,RO,Baia Mare,dew,48,15.0,17.0,16.0,1.44
2024-07-10,RO,Baia Mare,dew,48,16.3,21.0,17.7,19.95
2024-08-27,RO,Baia Mare,dew,46,15.2,20.2,18.4,20.75
2024-01-06,RO,Baia Mare,dew,48,0.3,5.9,4.3,43.25
2024-02-11,RO,Baia Mare,dew,48,3.8,8.0,5.3,13.58
2024-09-13,RO,Baia Mare,dew,46,10.0,16.5,12.9,33.03
2024-10-17,RO,Baia Mare,dew,48,-1.1,3.6,2.0,18.18
2024-06-25,RO,Baia Mare,dew,48,14.4,20.0,17.4,26.9
2024-07-05,RO,Baia Mare,dew,48,11.5,14.5,13.0,4.31
2024-08-17,RO,Baia Mare,dew,46,13.3,18.7,17.9,25.18
2024-02-17,RO,Baia Mare,dew,46,-3.4,1.1,-1.3,17.85
2024-08-08,RO,Baia Mare,dew,44,11.5,16.4,13.7,13.68
2024-09-17,RO,Baia Mare,dew,48,11.0,15.0,13.0,8.65
2024-10-07,RO,Baia Mare,dew,46,9.0,12.0,10.5,5.3
2024-11-18,RO,Baia Mare,dew,48,-2.5,2.1,-1.0,22.01
2024-01-23,RO,Baia Mare,dew,48,-6.5,-2.6,-4.4,10.25
2024-03-23,RO,Baia Mare,dew,48,2.5,7.0,5.0,20.81
2024-05-21,RO,Baia Mare,dew,42,9.8,12.7,11.7,5.15
2024-06-18,RO,Baia Mare,dew,48,13.7,17.8,15.3,17.74
2024-09-04,RO,Baia Mare,dew,48,8.0,12.5,9.5,13.11
2024-08-11,RO,Baia Mare,dew,40,13.9,16.5,15.0,4.5
2024-08-31,RO,Baia Mare,dew,48,9.0,15.0,12.5,36.13
2024-10-26,RO,Baia Mare,dew,48,1.0,8.0,6.4,33.06
2024-02-08,RO,Baia Mare,dew,48,4.9,8.0,7.0,13.11
2024-02-28,RO,Baia Mare,dew,48,2.2,6.0,3.5,8.6
2024-03-30,RO,Baia Mare,dew,48,6.0,9.0,7.0,6.38
2024-03-31,RO,Baia Mare,dew,46,5.5,9.5,7.0,9.92
2024-05-16,RO,Baia Mare,dew,48,3.1,7.1,4.8,12.1
2024-01-25,RO,Baia Mare,dew,48,-0.3,3.0,1.0,7.03
2024-03-07,RO,Baia Mare,dew,48,2.5,5.0,3.8,5.8
2024-06-09,RO,Baia Mare,dew,46,12.1,17.5,14.3,43.79
2024-08-07,RO,Baia Mare,dew,48,12.1,15.0,13.8,5.52
2024-08-24,RO,Baia Mare,dew,48,10.5,12.6,11.8,4.93
2024-02-24,RO,Baia Mare,dew,48,1.8,8.2,2.7,70.54
2024-09-20,RO,Baia Mare,dew,48,0.7,8.3,4.9,50.1
2024-11-11,RO,Baia Mare,dew,44,-5.3,0.1,-2.0,38.25
2024-11-29,RO,Baia Mare,dew,46,2.5,5.1,3.3,6.04
2024-04-15,RO,Baia Mare,dew,48,9.4,13.0,11.0,9.49
2024-05-29,RO,Baia Mare,dew,44,9.6,13.9,11.4,16.21
2024-06-07,RO,Baia Mare,dew,44,12.7,17.5,14.6,24.53
2024-07-21,RO,Baia Mare,dew,23,17.4,19.9,19.4,4.53
2024-09-05,RO,Baia Mare,dew,48,4.7,9.5,7.4,24.0
2024-09-06,RO,Baia Mare,dew,48,5.8,11.8,10.1,25.39
2024-09-08,RO,Baia Mare,dew,48,-0.8,9.0,4.1,72.7
2024-09-16,RO,Baia Mare,dew,46,10.4,13.0,11.5,4.11
2024-01-22,RO,Baia Mare,dew,48,-7.6,-3.0,-5.0,21.86
2024-02-03,RO,Baia Mare,dew,48,-1.2,3.0,1.0,16.64
2024-03-02,RO,Baia Mare,dew,48,1.5,7.5,4.0,29.11
2024-06-30,RO,Baia Mare,dew,46,17.2,21.0,19.0,7.73
2024-07-16,RO,Baia Mare,dew,42,16.0,21.0,17.5,14.85
2024-09-28,RO,Baia Mare,dew,48,12.2,15.4,13.2,6.22
2024-10-31,RO,Baia Mare,dew,46,8.4,11.1,10.0,8.26
2024-11-30,RO,Baia Mare,dew,46,0.0,4.0,2.3,12.3
2024-05-01,RO,Baia Mare,dew,44,3.3,7.4,4.5,10.15
2024-05-02,RO,Baia Mare,dew,48,2.5,9.0,6.0,22.77
2024-07-19,RO,Baia Mare,dew,24,17.7,20.4,19.0,3.14
2024-08-12,RO,Baia Mare,dew,48,11.3,17.0,14.4,24.03
2024-08-15,RO,Baia Mare,dew,48,15.0,17.0,16.0,6.66
2024-08-23,RO,Baia Mare,dew,48,1.6,11.5,9.2,43.06
2024-09-15,RO,Baia Mare,dew,46,7.1,11.2,8.9,10.27
2024-01-05,RO,Baia Mare,dew,48,0.8,4.5,3.0,11.28
2024-01-30,RO,Baia Mare,dew,46,-6.3,-2.5,-4.5,12.08
2024-04-27,RO,Baia Mare,dew,44,2.2,7.9,5.0,39.17
2024-08-05,RO,Baia Mare,dew,46,12.0,18.0,14.0,32.33
2024-08-06,RO,Baia Mare,dew,48,12.0,16.0,13.3,12.55
2024-01-18,RO,Baia Mare,dew,46,3.0,8.0,6.1,21.61
2024-09-02,RO,Baia Mare,dew,46,8.6,12.0,10.5,11.97
2024-11-19,RO,Baia Mare,dew,48,0.0,2.5,1.0,5.25
2024-05-14,RO,Baia Mare,dew,48,2.0,6.5,3.5,13.86
2024-07-31,RO,Baia Mare,dew,42,8.1,11.4,9.5,9.18
2024-08-10,RO,Baia Mare,dew,46,13.0,18.0,16.0,19.3
2024-09-12,RO,Baia Mare,dew,42,13.0,17.0,15.0,22.17
2024-11-23,RO,Baia Mare,dew,44,-2.1,-0.2,-1.3,1.98
2024-03-09,RO,Baia Mare,dew,48,-0.4,4.1,3.2,23.72
2024-01-31,RO,Baia Mare,dew,48,-7.1,-2.9,-4.3,19.23
2024-05-04,RO,Baia Mare,dew,48,5.0,11.0,7.0,20.95
2024-08-13,RO,Baia Mare,dew,48,11.9,16.0,14.0,14.87
2024-09-29,RO,Baia Mare,dew,48,7.5,13.8,12.7,40.18
2024-11-03,RO,Baia Mare,dew,48,-3.5,-1.0,-2.0,5.17
2024-01-15,RO,Baia Mare,dew,48,-4.0,-0.8,-2.9,10.08
2024-03-01,RO,Baia Mare,dew,48,4.0,7.5,5.0,15.74
2024-04-26,RO,Baia Mare,dew,48,1.2,7.5,2.8,30.77
2024-09-18,RO,Baia Mare,dew,48,6.0,13.7,10.0,61.51
2024-09-21,RO,Baia Mare,dew,48,1.7,7.0,4.9,20.69
2024-03-05,RO,Baia Mare,dew,48,-0.3,5.2,3.0,19.24
2024-06-22,RO,Baia Mare,dew,48,15.8,22.3,18.4,30.54
2024-07-09,RO,Baia Mare,dew,46,14.2,20.6,17.0,32.91
2024-11-25,RO,Baia Mare,dew,46,-0.7,2.0,0.1,6.31
2024-01-07,RO,Baia Mare,dew,48,2.3,7.2,4.0,14.54
2024-02-16,RO,Baia Mare,dew,46,-3.6,-0.1,-1.5,12.7
2024-11-10,RO,Baia Mare,dew,48,-4.3,-0.8,-1.7,5.05
2024-03-14,RO,Baia Mare,dew,48,3.8,6.5,5.5,4.93
2024-03-25,RO,Baia Mare,dew,44,-2.2,5.0,0.8,27.99
2024-07-03,RO,Baia Mare,dew,46,13.0,15.3,14.5,4.25
2024-07-30,RO,Baia Mare,dew,46,5.2,10.5,8.8,15.6
2024-02-10,RO,Baia Mare,dew,48,5.5,9.0,7.2,9.92
2024-04-03,RO,Baia Mare,dew,38,3.5,8.0,7.0,21.58
2024-06-10,RO,Baia Mare,dew,46,15.6,20.0,17.0,20.98
2024-07-17,RO,Baia Mare,dew,24,16.0,21.0,18.0,12.16
2024-08-28,RO,Baia Mare,dew,48,11.8,19.4,16.0,55.44
2024-11-27,RO,Baia Mare,dew,46,1.0,3.0,2.0,2.75
2024-01-01,RO,Baia Mare,dew,46,2.3,5.5,4.0,8.29
2024-03-19,RO,Baia Mare,dew,48,-5.2,-0.5,-3.8,22.95
2024-07-12,RO,Baia Mare,dew,48,13.5,19.0,18.0,24.51
2024-09-22,RO,Baia Mare,dew,48,7.0,11.0,9.5,18.01
2024-10-14,RO,Baia Mare,dew,48,2.9,10.0,5.2,36.7
2024-10-03,RO,Baia Mare,dew,48,5.0,12.7,9.8,54.82
2024-10-11,RO,Baia Mare,dew,46,12.4,14.5,13.1,5.27
2024-01-21,RO,Baia Mare,dew,48,-7.1,-3.0,-5.1,14.1
2024-02-15,RO,Baia Mare,dew,48,-5.0,0.5,-1.4,18.07
2024-05-13,RO,Baia Mare,dew,48,0.5,5.0,2.5,14.96
2024-06-23,RO,Baia Mare,dew,48,17.7,19.6,18.7,3.66
2024-06-29,RO,Baia Mare,dew,48,16.0,21.5,19.0,25.57
2024-06-11,RO,Baia Mare,dew,46,15.1,18.8,17.3,11.09
2024-08-16,RO,Baia Mare,dew,48,15.1,17.9,16.2,4.51
2024-08-21,RO,Baia Mare,dew,48,6.2,15.7,11.5,88.17
2024-04-13,RO,Baia Mare,dew,46,7.5,12.0,10.5,17.19
2024-04-16,RO,Baia Mare,dew,48,8.0,13.5,10.5,22.23
2024-04-25,RO,Baia Mare,dew,46,4.5,8.1,5.2,10.68
2024-05-07,RO,Baia Mare,dew,48,10.6,15.0,12.0,22.52
2024-05-25,RO,Baia Mare,dew,48,-39.0,14.0,11.0,4076.48
2024-10-16,RO,Baia Mare,dew,48,4.0,7.0,5.0,8.78
2024-01-08,RO,Baia Mare,dew,46,-2.7,2.3,-0.1,27.2
2024-02-19,RO,Baia Mare,dew,48,-3.1,1.4,-0.9,21.86
2024-03-27,RO,Baia Mare,dew,48,-2.7,6.0,-1.0,81.87
2024-04-12,RO,Baia Mare,dew,48,8.0,13.5,10.5,22.51
2024-10-08,RO,Baia Mare,dew,48,8.5,12.0,9.9,9.29
2024-10-20,RO,Baia Mare,dew,48,-0.4,5.6,2.2,32.02
2024-11-21,RO,Baia Mare,dew,48,-2.1,2.0,-1.0,11.03
2024-04-28,RO,Baia Mare,dew,36,4.2,8.0,5.7,11.85
2024-05-11,RO,Baia Mare,dew,48,6.4,9.4,7.2,9.19
2024-05-30,RO,Baia Mare,dew,46,11.3,15.0,12.8,11.43
2024-06-14,RO,Baia Mare,dew,46,12.0,16.0,13.0,8.76
2024-06-26,RO,Baia Mare,dew,48,16.0,19.6,17.5,9.6
2024-08-01,RO,Baia Mare,dew,44,8.4,15.9,10.9,35.26
2024-08-09,RO,Baia Mare,dew,46,14.7,19.0,17.0,17.58
2024-03-17,RO,Baia Mare,dew,48,3.5,8.1,5.5,20.12
2024-03-28,RO,Baia Mare,dew,48,4.0,11.0,7.0,43.3
2024-04-02,RO,Baia Mare,dew,42,4.5,9.0,7.5,18.93
2024-05-28,RO,Baia Mare,dew,48,6.0,16.0,7.5,75.07
2024-06-20,RO,Baia Mare,dew,48,11.3,19.8,16.4,68.55
2024-10-29,RO,Baia Mare,dew,48,3.8,10.0,8.0,38.61
2024-01-12,RO,Baia Mare,dew,46,-8.8,-4.6,-5.4,16.91
2024-05-10,RO,Baia Mare,dew,48,5.0,9.5,6.9,17.56
2024-05-26,RO,Baia Mare,dew,48,-43.5,12.0,8.5,2133.39
2024-11-07,RO,Baia Mare,dew,48,-3.5,1.2,-1.0,17.83
2024-04-01,RO,Baia Mare,dew,48,5.5,10.5,6.5,18.19
2024-04-08,RO,Baia Mare,dew,48,5.5,11.0,8.5,20.0
2024-04-23,RO,Baia Mare,dew,48,2.5,9.1,6.5,34.68
2024-08-25,RO,Baia Mare,dew,48,9.6,13.7,12.0,19.88
2024-11-17,RO,Baia Mare,dew,48,-3.5,1.0,-2.0,21.09
2024-08-19,RO,Baia Mare,dew,48,14.5,18.4,16.0,10.1
2024-09-27,RO,Baia Mare,dew,48,12.1,15.5,12.8,9.51
2024-11-13,RO,Baia Mare,dew,44,-0.3,0.9,0.3,1.9
2024-02-02,RO,Baia Mare,dew,48,-2.0,0.8,-0.5,4.2
2024-02-18,RO,Baia Mare,dew,46,-1.1,6.4,3.0,39.04
2024-05-20,RO,Baia Mare,dew,46,8.5,15.5,12.6,46.94
2024-07-07,RO,Baia Mare,dew,48,13.8,19.5,15.4,24.15
2024-07-08,RO,Baia Mare,dew,48,15.4,19.6,17.0,9.71
2024-11-26,RO,Baia Mare,dew,48,-1.8,3.2,1.5,21.6
2024-03-03,RO,Baia Mare,dew,48,5.0,9.0,6.0,15.63
2024-03-08,RO,Baia Mare,dew,48,-0.8,4.4,1.7,28.51
2024-06-19,RO,Baia Mare,dew,48,14.0,18.0,16.0,11.52
2024-02-29,RO,Baia Mare,dew,48,2.5,8.5,5.0,26.66
2024-05-22,RO,Baia Mare,dew,44,7.8,16.5,11.9,77.33
2024-10-13,RO,Baia Mare,dew,48,3.7,9.2,6.7,23.85
2024-11-02,RO,Baia Mare,dew,48,-1.5,10.0,8.5,132.95
2024-11-09,RO,Baia Mare,dew,48,-3.3,1.1,-1.3,14.83
2024-02-25,RO,Baia Mare,dew,48,6.0,9.0,7.5,4.7
2024-03-29,RO,Baia Mare,dew,46,2.5,9.5,7.0,29.68
2024-08-04,RO,Baia Mare,dew,48,14.0,16.5,15.0,4.76
2024-11-22,RO,Baia Mare,dew,48,-4.1,1.1,-0.2,32.24
2024-11-01,RO,Baia Mare,dew,48,7.0,10.3,8.7,5.94
2024-01-19,RO,Baia Mare,dew,48,-1.7,7.4,2.7,78.88
2024-04-30,RO,Baia Mare,dew,46,3.3,9.3,5.3,28.07
2024-05-23,RO,Baia Mare,dew,48,13.0,17.0,15.0,6.38
2024-06-04,RO,Baia Mare,dew,48,13.5,16.0,14.4,4.66
2024-08-22,RO,Baia Mare,dew,48,9.8,18.0,16.2,95.55
2024-10-04,RO,Baia Mare,dew,48,12.7,16.0,14.0,11.04
2024-10-10,RO,Baia Mare,dew,44,11.9,14.2,12.9,3.79
2024-10-22,RO,Baia Mare,dew,48,-0.5,5.6,3.6,28.79
2024-11-05,RO,Baia Mare,dew,48,-6.1,0.0,-2.0,21.78
2024-03-22,RO,Baia Mare,dew,46,-1.2,5.5,2.0,48.48
2024-04-09,RO,Baia Mare,dew,48,5.9,11.5,8.3,12.69
2024-05-09,RO,Baia Mare,dew,46,7.7,12.0,10.1,8.08
2024-07-01,RO,Baia Mare,dew,48,16.3,21.1,18.5,20.39
2024-09-23,RO,Baia Mare,dew,48,6.6,12.0,9.5,19.14
2024-10-28,RO,Baia Mare,dew,48,5.8,10.2,8.0,24.36
2024-01-17,RO,Baia Mare,dew,48,-6.0,3.0,-4.5,66.51
2024-02-27,RO,Baia Mare,dew,48,3.4,6.0,4.6,3.45
2024-04-19,RO,Baia Mare,dew,24,0.0,3.5,1.8,12.43
2024-06-12,RO,Baia Mare,dew,46,14.5,17.0,15.7,2.85
2024-07-13,RO,Baia Mare,dew,48,13.0,19.3,16.0,15.69
2024-09-30,RO,Baia Mare,dew,46,5.4,7.5,6.7,3.15
2024-11-12,RO,Baia Mare,dew,46,-1.2,0.1,-0.5,2.23
2024-02-20,RO,Baia Mare,dew,48,2.6,5.1,3.8,4.13
2024-03-04,RO,Baia Mare,dew,48,1.6,5.0,3.3,11.16
2024-03-11,RO,Baia Mare,dew,48,-0.1,9.4,6.6,48.74
2024-07-02,RO,Baia Mare,dew,48,15.0,20.5,18.8,19.0
2024-08-26,RO,Baia Mare,dew,48,10.0,15.0,13.9,28.84
2024-01-26,RO,Baia Mare,dew,48,-4.0,2.0,-2.1,27.98
2024-02-06,RO,Baia Mare,dew,48,1.3,6.0,4.1,17.76
